DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,TOTAL_MIN_CAPACITY_PRICE_[EUR/MW],TOTAL_AVERAGE_CAPACITY_PRICE_[EUR/MW],TOTAL_MARGINAL_CAPACITY_PRICE_[EUR/MW],TOTAL_MIN_ENERGY_PRICE_[EUR/MWh],TOTAL_AVERAGE_ENERGY_PRICE_[EUR/MWh],TOTAL_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_MIN_CAPACITY_PRICE_[EUR/MW],GERMANY_AVERAGE_CAPACITY_PRICE_[EUR/MW],GERMANY_MARGINAL_CAPACITY_PRICE_[EUR/MW],GERMANY_MIN_ENERGY_PRICE_[EUR/MWh],GERMANY_AVERAGE_ENERGY_PRICE_[EUR/MWh],GERMANY_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_IMPORT(-)_EXPORT(+)_[MW],AUSTRIA_MIN_CAPACITY_PRICE_[EUR/MW],AUSTRIA_AVERAGE_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MARGINAL_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MIN_ENERGY_PRICE_[EUR/MWh],AUSTRIA_AVERAGE_ENERGY_PRICE_[EUR/MWh],AUSTRIA_MARGINAL_ENERGY_PRICE_[EUR/MWh],AUSTRIA_IMPORT(-)_EXPORT(+)_[MW],GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
1/12/2020,1/12/2020,aFRR,NEG_00_04,0.000,38.240,67.400,2.500,-388.030,-9742.531,0.000,38.240,67.400,2.500,-388.030,-9742.531,0.000,,,,,,,,
1/12/2020,1/12/2020,aFRR,NEG_04_08,0.000,37.400,70.770,2.500,-652.030,-9742.531,0.000,37.400,70.770,2.500,-652.030,-9742.531,0.000,,,,,,,,
1/12/2020,1/12/2020,aFRR,NEG_08_12,0.000,3.750,8.890,11.000,-250.090,-9742.000,0.000,3.750,8.890,11.000,-250.090,-9742.000,0.000,,,,,,,,
1/12/2020,1/12/2020,aFRR,NEG_12_16,0.000,3.310,8.890,11.000,-261.130,-9742.531,0.000,3.310,8.890,11.000,-261.130,-9742.531,0.000,,,,,,,,
1/12/2020,1/12/2020,aFRR,NEG_16_20,0.000,0.000,0.000,14.000,-75.310,-350.000,0.000,0.000,0.000,14.000,-75.310,-350.000,0.000,,,,,,,,
1/12/2020,1/12/2020,aFRR,NEG_20_24,0.000,0.000,0.000,14.510,-68.230,-230.000,0.000,0.000,0.000,14.510,-68.230,-230.000,0.000,,,,,,,,
1/13/2020,1/13/2020,aFRR,POS_00_04,0.000,0.000,0.000,57.500,1172.790,1889.000,0.000,0.000,0.000,57.500,1172.790,1889.000,0.000,,,,,,,,
1/13/2020,1/13/2020,aFRR,POS_04_08,0.000,1.860,4.080,57.500,539.940,9999.000,0.000,1.860,4.080,57.500,539.940,9999.000,0.000,,,,,,,,
1/13/2020,1/13/2020,aFRR,POS_08_12,0.000,10.510,19.690,57.500,457.250,9999.000,0.000,10.510,19.690,57.500,457.250,9999.000,0.000,,,,,,,,
1/13/2020,1/13/2020,aFRR,POS_12_16,0.000,5.070,13.000,55.000,539.360,9999.000,0.000,5.070,13.000,55.000,539.360,9999.000,0.000,,,,,,,,
1/13/2020,1/13/2020,aFRR,POS_16_20,0.000,16.560,21.590,57.500,491.270,9999.000,0.000,16.560,21.590,57.500,491.270,9999.000,0.000,,,,,,,,
1/13/2020,1/13/2020,aFRR,POS_20_24,0.000,2.060,4.290,57.500,677.770,9999.000,0.000,2.060,4.290,57.500,677.770,9999.000,0.000,,,,,,,,
1/13/2020,1/13/2020,aFRR,NEG_00_04,0.000,19.330,28.080,17.100,-831.030,-9742.531,0.000,19.330,28.080,17.100,-831.030,-9742.531,0.000,,,,,,,,
1/13/2020,1/13/2020,aFRR,NEG_04_08,0.000,11.890,19.890,26.470,-734.080,-5999.000,0.000,11.890,19.890,26.470,-734.080,-5999.000,0.000,,,,,,,,
1/13/2020,1/13/2020,aFRR,NEG_08_12,0.000,0.510,1.800,38.640,-600.630,-9878.000,0.000,0.510,1.800,38.640,-600.630,-9878.000,0.000,,,,,,,,
1/13/2020,1/13/2020,aFRR,NEG_12_16,0.000,0.650,2.000,33.030,-468.620,-9878.000,0.000,0.650,2.000,33.030,-468.620,-9878.000,0.000,,,,,,,,
1/13/2020,1/13/2020,aFRR,NEG_16_20,0.000,0.000,0.000,34.530,-5.600,-192.500,0.000,0.000,0.000,34.530,-5.600,-192.500,0.000,,,,,,,,
1/13/2020,1/13/2020,aFRR,NEG_20_24,0.000,0.000,0.000,17.970,-20.690,-76.000,0.000,0.000,0.000,17.970,-20.690,-76.000,0.000,,,,,,,,
1/14/2020,1/14/2020,aFRR,POS_00_04,0.000,0.000,0.000,57.030,200.980,289.000,0.000,0.000,0.000,57.030,200.980,289.000,0.000,,,,,,,,
1/14/2020,1/14/2020,aFRR,POS_04_08,0.000,0.460,1.290,57.500,648.780,9999.000,0.000,0.460,1.290,57.500,648.780,9999.000,0.000,,,,,,,,
1/14/2020,1/14/2020,aFRR,POS_08_12,0.000,2.730,7.760,57.500,1701.700,9999.000,0.000,2.730,7.760,57.500,1701.700,9999.000,0.000,,,,,,,,
1/14/2020,1/14/2020,aFRR,POS_12_16,0.000,2.700,5.010,57.500,259.710,9999.000,0.000,2.700,5.010,57.500,259.710,9999.000,0.000,,,,,,,,
1/14/2020,1/14/2020,aFRR,POS_16_20,0.000,13.390,19.890,57.500,398.490,9999.000,0.000,13.390,19.890,57.500,398.490,9999.000,0.000,,,,,,,,
1/14/2020,1/14/2020,aFRR,POS_20_24,0.000,0.060,0.520,57.500,943.570,9999.000,0.000,0.060,0.520,57.500,943.570,9999.000,0.000,,,,,,,,
1/14/2020,1/14/2020,aFRR,NEG_00_04,0.000,29.820,69.490,6.800,-470.880,-9878.000,0.000,29.820,69.490,6.800,-470.880,-9878.000,0.000,,,,,,,,
1/14/2020,1/14/2020,aFRR,NEG_04_08,0.000,18.000,59.490,5.000,-401.610,-9878.000,0.000,18.000,59.490,5.000,-401.610,-9878.000,0.000,,,,,,,,
1/14/2020,1/14/2020,aFRR,NEG_08_12,0.000,0.350,1.770,15.000,-322.780,-9878.000,0.000,0.350,1.770,15.000,-322.780,-9878.000,0.000,,,,,,,,
1/14/2020,1/14/2020,aFRR,NEG_12_16,0.000,0.300,1.640,16.000,-283.120,-9878.000,0.000,0.300,1.640,16.000,-283.120,-9878.000,0.000,,,,,,,,
1/14/2020,1/14/2020,aFRR,NEG_16_20,0.000,0.000,0.000,16.000,-17.360,-126.840,0.000,0.000,0.000,16.000,-17.360,-126.840,0.000,,,,,,,,
1/14/2020,1/14/2020,aFRR,NEG_20_24,0.000,0.270,4.000,15.000,-306.130,-9878.000,0.000,0.270,4.000,15.000,-306.130,-9878.000,0.000,,,,,,,,
1/15/2020,1/15/2020,aFRR,POS_00_04,0.000,0.000,0.000,51.780,112.020,179.000,0.000,0.000,0.000,51.780,112.020,179.000,0.000,,,,,,,,
1/15/2020,1/15/2020,aFRR,POS_04_08,0.000,0.000,0.090,57.010,354.200,9999.000,0.000,0.000,0.090,57.010,354.200,9999.000,0.000,,,,,,,,
1/15/2020,1/15/2020,aFRR,POS_08_12,0.000,2.520,5.000,57.500,681.530,9999.000,0.000,2.520,5.000,57.500,681.530,9999.000,0.000,,,,,,,,
1/15/2020,1/15/2020,aFRR,POS_12_16,0.000,1.470,2.950,55.000,310.330,9999.000,0.000,1.470,2.950,55.000,310.330,9999.000,0.000,,,,,,,,
1/15/2020,1/15/2020,aFRR,POS_16_20,0.000,12.980,17.240,57.500,590.320,9999.000,0.000,12.980,17.240,57.500,590.320,9999.000,0.000,,,,,,,,
1/15/2020,1/15/2020,aFRR,POS_20_24,0.000,0.020,0.200,57.500,287.830,9999.000,0.000,0.020,0.200,57.500,287.830,9999.000,0.000,,,,,,,,
1/15/2020,1/15/2020,aFRR,NEG_00_04,0.000,45.420,59.490,2.500,-833.720,-9742.000,0.000,45.420,59.490,2.500,-833.720,-9742.000,0.000,,,,,,,,
1/15/2020,1/15/2020,aFRR,NEG_04_08,0.000,27.690,39.890,2.500,-889.350,-9878.000,0.000,27.690,39.890,2.500,-889.350,-9878.000,0.000,,,,,,,,
1/15/2020,1/15/2020,aFRR,NEG_08_12,0.000,0.160,0.950,15.100,-728.800,-9742.531,0.000,0.160,0.950,15.100,-728.800,-9742.531,0.000,,,,,,,,
1/15/2020,1/15/2020,aFRR,NEG_12_16,0.000,0.100,0.750,15.780,-659.620,-9742.531,0.000,0.100,0.750,15.780,-659.620,-9742.531,0.000,,,,,,,,
1/15/2020,1/15/2020,aFRR,NEG_16_20,0.000,0.000,0.000,16.160,-9.640,-230.000,0.000,0.000,0.000,16.160,-9.640,-230.000,0.000,,,,,,,,
1/15/2020,1/15/2020,aFRR,NEG_20_24,0.000,0.010,0.590,18.740,-954.370,-9878.000,0.000,0.010,0.590,18.740,-954.370,-9878.000,0.000,,,,,,,,
1/16/2020,1/16/2020,aFRR,POS_00_04,0.000,0.000,0.000,57.500,99.520,428.570,0.000,0.000,0.000,57.500,99.520,428.570,0.000,,,,,,,,
1/16/2020,1/16/2020,aFRR,POS_04_08,0.000,0.000,0.000,57.500,958.610,6656.053,0.000,0.000,0.000,57.500,958.610,6656.053,0.000,,,,,,,,
1/16/2020,1/16/2020,aFRR,POS_08_12,0.000,8.490,16.200,57.500,518.660,9999.000,0.000,8.490,16.200,57.500,518.660,9999.000,0.000,,,,,,,,
1/16/2020,1/16/2020,aFRR,POS_12_16,0.000,0.930,3.580,55.000,1823.740,9949.000,0.000,0.930,3.580,55.000,1823.740,9949.000,0.000,,,,,,,,
1/16/2020,1/16/2020,aFRR,POS_16_20,4.000,13.220,16.290,57.500,401.880,9999.000,4.000,13.220,16.290,57.500,401.880,9999.000,0.000,,,,,,,,
1/16/2020,1/16/2020,aFRR,POS_20_24,0.000,0.000,0.000,57.500,181.560,456.970,0.000,0.000,0.000,57.500,181.560,456.970,0.000,,,,,,,,
1/16/2020,1/16/2020,aFRR,NEG_00_04,0.000,24.570,41.320,4.960,-916.240,-9878.000,0.000,24.570,41.320,4.960,-916.240,-9878.000,0.000,,,,,,,,
1/16/2020,1/16/2020,aFRR,NEG_04_08,0.000,12.950,21.550,4.260,-932.910,-9742.531,0.000,12.950,21.550,4.260,-932.910,-9742.531,0.000,,,,,,,,
1/16/2020,1/16/2020,aFRR,NEG_08_12,0.000,0.020,0.290,22.860,-738.580,-9742.531,0.000,0.020,0.290,22.860,-738.580,-9742.531,0.000,,,,,,,,
1/16/2020,1/16/2020,aFRR,NEG_12_16,0.000,0.000,0.000,22.870,-691.760,-9742.000,0.000,0.000,0.000,22.870,-691.760,-9742.000,0.000,,,,,,,,
1/16/2020,1/16/2020,aFRR,NEG_16_20,0.000,0.000,0.000,19.320,2.780,-47.530,0.000,0.000,0.000,19.320,2.780,-47.530,0.000,,,,,,,,
1/16/2020,1/16/2020,aFRR,NEG_20_24,0.000,0.000,0.000,16.000,-6.000,-40.000,0.000,0.000,0.000,16.000,-6.000,-40.000,0.000,,,,,,,,
1/17/2020,1/17/2020,aFRR,POS_00_04,0.000,0.000,0.000,57.500,83.320,180.429,0.000,0.000,0.000,57.500,83.320,180.429,0.000,,,,,,,,
1/17/2020,1/17/2020,aFRR,POS_04_08,0.000,0.000,0.000,57.500,295.720,735.714,0.000,0.000,0.000,57.500,295.720,735.714,0.000,,,,,,,,
1/17/2020,1/17/2020,aFRR,POS_08_12,0.000,7.020,10.290,57.500,1944.010,9999.000,0.000,7.020,10.290,57.500,1944.010,9999.000,0.000,,,,,,,,
1/17/2020,1/17/2020,aFRR,POS_12_16,0.000,0.000,0.000,55.000,2073.720,5747.790,0.000,0.000,0.000,55.000,2073.720,5747.790,0.000,,,,,,,,
1/17/2020,1/17/2020,aFRR,POS_16_20,3.000,14.330,20.730,57.500,463.280,9999.000,3.000,14.330,20.730,57.500,463.280,9999.000,0.000,,,,,,,,
1/17/2020,1/17/2020,aFRR,POS_20_24,0.000,0.000,0.000,57.500,151.410,433.030,0.000,0.000,0.000,57.500,151.410,433.030,0.000,,,,,,,,
1/17/2020,1/17/2020,aFRR,NEG_00_04,0.000,23.390,37.000,6.200,-1060.180,-9742.531,0.000,23.390,37.000,6.200,-1060.180,-9742.531,0.000,,,,,,,,
1/17/2020,1/17/2020,aFRR,NEG_04_08,0.000,11.900,16.160,6.200,-1171.280,-9742.531,0.000,11.900,16.160,6.200,-1171.280,-9742.531,0.000,,,,,,,,
1/17/2020,1/17/2020,aFRR,NEG_08_12,0.000,0.000,0.000,22.000,-55.280,-187.440,0.000,0.000,0.000,22.000,-55.280,-187.440,0.000,,,,,,,,
1/17/2020,1/17/2020,aFRR,NEG_12_16,0.000,0.000,0.000,22.800,-11.380,-111.000,0.000,0.000,0.000,22.800,-11.380,-111.000,0.000,,,,,,,,
1/17/2020,1/17/2020,aFRR,NEG_16_20,0.000,0.000,0.000,20.000,-22.740,-250.000,0.000,0.000,0.000,20.000,-22.740,-250.000,0.000,,,,,,,,
1/17/2020,1/17/2020,aFRR,NEG_20_24,0.000,0.000,0.000,16.890,-36.250,-230.000,0.000,0.000,0.000,16.890,-36.250,-230.000,0.000,,,,,,,,
1/18/2020,1/18/2020,aFRR,POS_00_04,0.000,0.000,0.000,51.030,150.550,3000.000,0.000,0.000,0.000,51.030,150.550,3000.000,0.000,,,,,,,,
1/18/2020,1/18/2020,aFRR,POS_04_08,0.000,0.000,0.000,51.030,108.220,236.170,0.000,0.000,0.000,51.030,108.220,236.170,0.000,,,,,,,,
1/18/2020,1/18/2020,aFRR,POS_08_12,0.000,4.670,6.070,53.030,638.520,9999.000,0.000,4.670,6.070,53.030,638.520,9999.000,0.000,,,,,,,,
1/18/2020,1/18/2020,aFRR,POS_12_16,0.000,0.000,0.000,51.030,293.140,1660.270,0.000,0.000,0.000,51.030,293.140,1660.270,0.000,,,,,,,,
1/18/2020,1/18/2020,aFRR,POS_16_20,5.000,12.770,15.840,57.060,519.570,9999.000,5.000,12.770,15.840,57.060,519.570,9999.000,0.000,,,,,,,,
1/18/2020,1/18/2020,aFRR,POS_20_24,0.000,0.000,0.000,52.100,98.470,164.960,0.000,0.000,0.000,52.100,98.470,164.960,0.000,,,,,,,,
1/18/2020,1/18/2020,aFRR,NEG_00_04,0.000,14.710,19.150,10.930,-1303.370,-9743.000,0.000,14.710,19.150,10.930,-1303.370,-9743.000,0.000,,,,,,,,
1/18/2020,1/18/2020,aFRR,NEG_04_08,0.000,8.540,10.500,7.000,-1342.200,-9743.000,0.000,8.540,10.500,7.000,-1342.200,-9743.000,0.000,,,,,,,,
1/18/2020,1/18/2020,aFRR,NEG_08_12,0.000,0.000,0.000,21.000,-0.650,-123.390,0.000,0.000,0.000,21.000,-0.650,-123.390,0.000,,,,,,,,
1/18/2020,1/18/2020,aFRR,NEG_12_16,0.000,0.000,0.000,23.000,-22.940,-230.000,0.000,0.000,0.000,23.000,-22.940,-230.000,0.000,,,,,,,,
1/18/2020,1/18/2020,aFRR,NEG_16_20,0.000,0.000,0.000,23.030,7.480,-39.000,0.000,0.000,0.000,23.030,7.480,-39.000,0.000,,,,,,,,
1/18/2020,1/18/2020,aFRR,NEG_20_24,0.000,0.000,0.000,21.070,-14.370,-141.910,0.000,0.000,0.000,21.070,-14.370,-141.910,0.000,,,,,,,,
1/19/2020,1/19/2020,aFRR,POS_00_04,0.000,0.070,4.000,49.520,417.520,9999.000,0.000,0.070,4.000,49.520,417.520,9999.000,0.000,,,,,,,,
1/19/2020,1/19/2020,aFRR,POS_04_08,0.000,0.000,0.000,49.520,93.040,144.650,0.000,0.000,0.000,49.520,93.040,144.650,0.000,,,,,,,,
1/19/2020,1/19/2020,aFRR,POS_08_12,0.000,0.000,0.000,51.520,4394.670,9869.500,0.000,0.000,0.000,51.520,4394.670,9869.500,0.000,,,,,,,,
1/19/2020,1/19/2020,aFRR,POS_12_16,0.000,0.000,0.000,49.520,109.020,219.170,0.000,0.000,0.000,49.520,109.020,219.170,0.000,,,,,,,,
1/19/2020,1/19/2020,aFRR,POS_16_20,0.000,9.750,11.350,54.040,932.250,9939.000,0.000,9.750,11.350,54.040,932.250,9939.000,0.000,,,,,,,,
1/19/2020,1/19/2020,aFRR,POS_20_24,0.000,2.600,11.550,49.520,508.900,9999.000,0.000,2.600,11.550,49.520,508.900,9999.000,0.000,,,,,,,,
1/19/2020,1/19/2020,aFRR,NEG_00_04,0.000,9.410,13.000,12.980,-2677.780,-9743.000,0.000,9.410,13.000,12.980,-2677.780,-9743.000,0.000,,,,,,,,
1/19/2020,1/19/2020,aFRR,NEG_04_08,0.000,6.420,8.570,10.550,-1037.820,-9878.000,0.000,6.420,8.570,10.550,-1037.820,-9878.000,0.000,,,,,,,,
1/19/2020,1/19/2020,aFRR,NEG_08_12,0.000,0.000,0.000,21.000,-17.290,-162.370,0.000,0.000,0.000,21.000,-17.290,-162.370,0.000,,,,,,,,
1/19/2020,1/19/2020,aFRR,NEG_12_16,0.000,0.000,0.000,21.000,-872.520,-3780.000,0.000,0.000,0.000,21.000,-872.520,-3780.000,0.000,,,,,,,,
1/19/2020,1/19/2020,aFRR,NEG_16_20,0.000,0.000,0.000,23.000,6.950,-39.000,0.000,0.000,0.000,23.000,6.950,-39.000,0.000,,,,,,,,
1/19/2020,1/19/2020,aFRR,NEG_20_24,0.000,0.000,0.000,19.930,-18.970,-139.040,0.000,0.000,0.000,19.930,-18.970,-139.040,0.000,,,,,,,,
1/20/2020,1/20/2020,aFRR,POS_00_04,0.000,0.550,3.360,57.500,440.320,9999.000,0.000,0.550,3.360,57.500,440.320,9999.000,0.000,,,,,,,,
1/20/2020,1/20/2020,aFRR,POS_04_08,0.000,4.620,16.000,57.500,3315.080,9999.000,0.000,4.620,16.000,57.500,3315.080,9999.000,0.000,,,,,,,,
1/20/2020,1/20/2020,aFRR,POS_08_12,0.000,19.480,34.000,57.500,502.290,9999.000,0.000,19.480,34.000,57.500,502.290,9999.000,0.000,,,,,,,,
1/20/2020,1/20/2020,aFRR,POS_12_16,0.000,4.430,10.130,55.000,396.430,9999.000,0.000,4.430,10.130,55.000,396.430,9999.000,0.000,,,,,,,,
1/20/2020,1/20/2020,aFRR,POS_16_20,4.810,22.770,35.490,57.500,549.840,9999.000,4.810,22.770,35.490,57.500,549.840,9999.000,0.000,,,,,,,,
1/20/2020,1/20/2020,aFRR,POS_20_24,0.000,1.690,9.500,57.500,2359.320,9999.000,0.000,1.690,9.500,57.500,2359.320,9999.000,0.000,,,,,,,,
1/20/2020,1/20/2020,aFRR,NEG_00_04,0.000,7.130,9.800,12.810,-2591.790,-9743.000,0.000,7.130,9.800,12.810,-2591.790,-9743.000,0.000,,,,,,,,
1/20/2020,1/20/2020,aFRR,NEG_04_08,0.000,2.750,6.200,16.890,-903.420,-9878.000,0.000,2.750,6.200,16.890,-903.420,-9878.000,0.000,,,,,,,,
1/20/2020,1/20/2020,aFRR,NEG_08_12,0.000,0.000,0.000,23.510,-13.870,-235.000,0.000,0.000,0.000,23.510,-13.870,-235.000,0.000,,,,,,,,
1/20/2020,1/20/2020,aFRR,NEG_12_16,0.000,0.000,0.000,24.710,5.840,-111.000,0.000,0.000,0.000,24.710,5.840,-111.000,0.000,,,,,,,,
1/20/2020,1/20/2020,aFRR,NEG_16_20,0.000,0.000,0.000,24.490,-102.920,-1988.000,0.000,0.000,0.000,24.490,-102.920,-1988.000,0.000,,,,,,,,
1/20/2020,1/20/2020,aFRR,NEG_20_24,0.000,0.000,0.000,21.000,-6.360,-90.090,0.000,0.000,0.000,21.000,-6.360,-90.090,0.000,,,,,,,,
1/21/2020,1/21/2020,aFRR,POS_00_04,0.000,0.620,2.930,57.500,427.440,9999.000,0.000,0.620,2.930,57.500,427.440,9999.000,0.000,,,,,,,,
1/21/2020,1/21/2020,aFRR,POS_04_08,0.000,4.520,8.530,57.500,2053.030,9999.000,0.000,4.520,8.530,57.500,2053.030,9999.000,0.000,,,,,,,,
1/21/2020,1/21/2020,aFRR,POS_08_12,0.000,15.370,24.430,57.500,431.010,9999.000,0.000,15.370,24.430,57.500,431.010,9999.000,0.000,,,,,,,,
1/21/2020,1/21/2020,aFRR,POS_12_16,0.000,3.580,5.880,55.000,197.120,9999.000,0.000,3.580,5.880,55.000,197.120,9999.000,0.000,,,,,,,,
1/21/2020,1/21/2020,aFRR,POS_16_20,0.000,19.270,24.560,57.500,274.650,9999.000,0.000,19.270,24.560,57.500,274.650,9999.000,0.000,,,,,,,,
1/21/2020,1/21/2020,aFRR,POS_20_24,0.000,2.630,5.840,57.500,1239.710,9999.000,0.000,2.630,5.840,57.500,1239.710,9999.000,0.000,,,,,,,,
1/21/2020,1/21/2020,aFRR,NEG_00_04,0.000,6.240,9.510,12.380,-1029.650,-9743.000,0.000,6.240,9.510,12.380,-1029.650,-9743.000,0.000,,,,,,,,
1/21/2020,1/21/2020,aFRR,NEG_04_08,0.000,3.480,5.730,19.510,-924.620,-9878.000,0.000,3.480,5.730,19.510,-924.620,-9878.000,0.000,,,,,,,,
1/21/2020,1/21/2020,aFRR,NEG_08_12,0.000,0.000,0.000,27.010,-148.330,-2488.020,0.000,0.000,0.000,27.010,-148.330,-2488.020,0.000,,,,,,,,
1/21/2020,1/21/2020,aFRR,NEG_12_16,0.000,0.000,0.000,25.000,-49.310,-1200.000,0.000,0.000,0.000,25.000,-49.310,-1200.000,0.000,,,,,,,,
1/21/2020,1/21/2020,aFRR,NEG_16_20,0.000,0.000,0.000,33.410,-10.480,-230.000,0.000,0.000,0.000,33.410,-10.480,-230.000,0.000,,,,,,,,
1/21/2020,1/21/2020,aFRR,NEG_20_24,0.000,0.000,0.000,23.190,-19.510,-173.750,0.000,0.000,0.000,23.190,-19.510,-173.750,0.000,,,,,,,,
1/22/2020,1/22/2020,aFRR,POS_00_04,0.000,1.130,2.100,57.140,2228.920,9949.000,0.000,1.130,2.100,57.140,2228.920,9949.000,0.000,,,,,,,,
1/22/2020,1/22/2020,aFRR,POS_04_08,0.000,5.530,9.560,57.500,2673.450,9999.000,0.000,5.530,9.560,57.500,2673.450,9999.000,0.000,,,,,,,,
1/22/2020,1/22/2020,aFRR,POS_08_12,0.000,17.850,26.000,57.500,393.260,9990.000,0.000,17.850,26.000,57.500,393.260,9990.000,0.000,,,,,,,,
1/22/2020,1/22/2020,aFRR,POS_12_16,0.000,4.100,6.000,55.000,230.300,9939.000,0.000,4.100,6.000,55.000,230.300,9939.000,0.000,,,,,,,,
1/22/2020,1/22/2020,aFRR,POS_16_20,0.000,32.950,46.000,57.500,378.230,9990.000,0.000,32.950,46.000,57.500,378.230,9990.000,0.000,,,,,,,,
1/22/2020,1/22/2020,aFRR,POS_20_24,0.000,7.840,14.560,57.500,783.940,9949.000,0.000,7.840,14.560,57.500,783.940,9949.000,0.000,,,,,,,,
1/22/2020,1/22/2020,aFRR,NEG_00_04,0.000,5.180,7.410,12.720,-953.690,-9743.000,0.000,5.180,7.410,12.720,-953.690,-9743.000,0.000,,,,,,,,
1/22/2020,1/22/2020,aFRR,NEG_04_08,0.000,3.020,4.580,18.410,-929.980,-9743.000,0.000,3.020,4.580,18.410,-929.980,-9743.000,0.000,,,,,,,,
1/22/2020,1/22/2020,aFRR,NEG_08_12,0.000,0.000,0.000,25.410,-57.780,-230.000,0.000,0.000,0.000,25.410,-57.780,-230.000,0.000,,,,,,,,
1/22/2020,1/22/2020,aFRR,NEG_12_16,0.000,0.000,0.000,24.430,-31.210,-184.000,0.000,0.000,0.000,24.430,-31.210,-184.000,0.000,,,,,,,,
1/22/2020,1/22/2020,aFRR,NEG_16_20,0.000,0.000,0.000,27.940,-17.970,-230.000,0.000,0.000,0.000,27.940,-17.970,-230.000,0.000,,,,,,,,
1/22/2020,1/22/2020,aFRR,NEG_20_24,0.000,0.000,0.000,24.700,3.650,-39.000,0.000,0.000,0.000,24.700,3.650,-39.000,0.000,,,,,,,,
1/23/2020,1/23/2020,aFRR,POS_00_04,0.000,1.030,1.880,57.500,2722.720,9939.000,0.000,1.030,1.880,57.500,2722.720,9939.000,0.000,,,,,,,,
1/23/2020,1/23/2020,aFRR,POS_04_08,0.000,7.830,13.710,57.500,2962.550,9949.000,0.000,7.830,13.710,57.500,2962.550,9949.000,0.000,,,,,,,,
1/23/2020,1/23/2020,aFRR,POS_08_12,0.000,24.970,38.160,59.000,497.290,9980.000,0.000,24.970,38.160,59.000,497.290,9980.000,0.000,,,,,,,,
1/23/2020,1/23/2020,aFRR,POS_12_16,0.000,3.660,6.510,55.000,2335.660,9939.000,0.000,3.660,6.510,55.000,2335.660,9939.000,0.000,,,,,,,,
1/23/2020,1/23/2020,aFRR,POS_16_20,10.000,34.010,44.470,59.000,423.200,9980.000,10.000,34.010,44.470,59.000,423.200,9980.000,0.000,,,,,,,,
1/23/2020,1/23/2020,aFRR,POS_20_24,0.000,7.210,8.950,57.500,494.550,9949.000,0.000,7.210,8.950,57.500,494.550,9949.000,0.000,,,,,,,,
1/23/2020,1/23/2020,aFRR,NEG_00_04,0.000,3.980,6.140,18.400,-907.080,-9878.000,0.000,3.980,6.140,18.400,-907.080,-9878.000,0.000,,,,,,,,
1/23/2020,1/23/2020,aFRR,NEG_04_08,0.000,2.330,3.570,20.100,-919.040,-9878.000,0.000,2.330,3.570,20.100,-919.040,-9878.000,0.000,,,,,,,,
1/23/2020,1/23/2020,aFRR,NEG_08_12,0.000,0.000,0.000,24.200,-11.110,-158.160,0.000,0.000,0.000,24.200,-11.110,-158.160,0.000,,,,,,,,
1/23/2020,1/23/2020,aFRR,NEG_12_16,0.000,0.000,0.000,23.300,-5.580,-127.550,0.000,0.000,0.000,23.300,-5.580,-127.550,0.000,,,,,,,,
1/23/2020,1/23/2020,aFRR,NEG_16_20,0.000,0.000,0.000,27.460,-10.920,-230.000,0.000,0.000,0.000,27.460,-10.920,-230.000,0.000,,,,,,,,
1/23/2020,1/23/2020,aFRR,NEG_20_24,0.000,0.000,0.000,25.000,-2.000,-47.840,0.000,0.000,0.000,25.000,-2.000,-47.840,0.000,,,,,,,,
1/24/2020,1/24/2020,aFRR,POS_00_04,0.000,0.100,0.560,57.500,1276.750,9939.000,0.000,0.100,0.560,57.500,1276.750,9939.000,0.000,,,,,,,,
1/24/2020,1/24/2020,aFRR,POS_04_08,0.000,7.740,14.230,57.500,1000.920,9949.000,0.000,7.740,14.230,57.500,1000.920,9949.000,0.000,,,,,,,,
1/24/2020,1/24/2020,aFRR,POS_08_12,0.000,29.640,37.380,59.000,571.740,9949.000,0.000,29.640,37.380,59.000,571.740,9949.000,0.000,,,,,,,,
1/24/2020,1/24/2020,aFRR,POS_12_16,0.000,3.240,4.280,55.000,723.910,9929.000,0.000,3.240,4.280,55.000,723.910,9929.000,0.000,,,,,,,,
1/24/2020,1/24/2020,aFRR,POS_16_20,10.000,38.020,48.280,59.000,504.650,9970.000,10.000,38.020,48.280,59.000,504.650,9970.000,0.000,,,,,,,,
1/24/2020,1/24/2020,aFRR,POS_20_24,0.000,4.810,6.210,62.000,3464.270,9929.000,0.000,4.810,6.210,62.000,3464.270,9929.000,0.000,,,,,,,,
1/24/2020,1/24/2020,aFRR,NEG_00_04,0.000,3.190,4.750,23.350,-970.850,-9878.000,0.000,3.190,4.750,23.350,-970.850,-9878.000,0.000,,,,,,,,
1/24/2020,1/24/2020,aFRR,NEG_04_08,0.000,1.640,2.990,25.430,-987.920,-9878.000,0.000,1.640,2.990,25.430,-987.920,-9878.000,0.000,,,,,,,,
1/24/2020,1/24/2020,aFRR,NEG_08_12,0.000,0.000,0.000,28.930,-22.090,-230.000,0.000,0.000,0.000,28.930,-22.090,-230.000,0.000,,,,,,,,
