DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,TOTAL_MIN_CAPACITY_PRICE_[EUR/MW],TOTAL_AVERAGE_CAPACITY_PRICE_[EUR/MW],TOTAL_MARGINAL_CAPACITY_PRICE_[EUR/MW],TOTAL_MIN_ENERGY_PRICE_[EUR/MWh],TOTAL_AVERAGE_ENERGY_PRICE_[EUR/MWh],TOTAL_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_MIN_CAPACITY_PRICE_[EUR/MW],GERMANY_AVERAGE_CAPACITY_PRICE_[EUR/MW],GERMANY_MARGINAL_CAPACITY_PRICE_[EUR/MW],GERMANY_MIN_ENERGY_PRICE_[EUR/MWh],GERMANY_AVERAGE_ENERGY_PRICE_[EUR/MWh],GERMANY_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_IMPORT(-)_EXPORT(+)_[MW]
10/16/2019,10/16/2019,aFRR,POS_04_08,0.000,9.760,12.340,64.090,960.410,99482.000,0.000,9.760,12.340,64.090,960.410,99482.000,0.000
10/16/2019,10/16/2019,aFRR,POS_08_12,0.000,17.210,20.870,65.000,1078.290,99482.000,0.000,17.210,20.870,65.000,1078.290,99482.000,0.000
10/16/2019,10/16/2019,aFRR,POS_12_16,0.000,9.540,12.440,55.000,1170.990,99482.000,0.000,9.540,12.440,55.000,1170.990,99482.000,0.000
10/16/2019,10/16/2019,aFRR,POS_16_20,0.000,38.740,48.000,65.000,1086.440,99482.000,0.000,38.740,48.000,65.000,1086.440,99482.000,0.000
10/16/2019,10/16/2019,aFRR,POS_20_24,0.000,13.050,15.410,65.000,1128.220,99482.000,0.000,13.050,15.410,65.000,1128.220,99482.000,0.000
10/16/2019,10/16/2019,aFRR,NEG_00_04,0.000,13.940,19.640,11.860,-2243.580,-99203.000,0.000,13.940,19.640,11.860,-2243.580,-99203.000,0.000
10/16/2019,10/16/2019,aFRR,NEG_04_08,0.000,6.350,9.290,12.100,-2220.530,-99203.000,0.000,6.350,9.290,12.100,-2220.530,-99203.000,0.000
10/16/2019,10/16/2019,aFRR,NEG_08_12,0.000,2.200,3.940,16.300,-2121.350,-99203.000,0.000,2.200,3.940,16.300,-2121.350,-99203.000,0.000
10/16/2019,10/16/2019,aFRR,NEG_12_16,0.000,4.250,8.320,12.100,-2061.620,-99203.000,0.000,4.250,8.320,12.100,-2061.620,-99203.000,0.000
10/16/2019,10/16/2019,aFRR,NEG_16_20,0.000,2.040,4.000,16.300,-2158.470,-99203.000,0.000,2.040,4.000,16.300,-2158.470,-99203.000,0.000
10/16/2019,10/16/2019,aFRR,NEG_20_24,0.000,1.390,3.000,14.000,-2281.880,-99203.000,0.000,1.390,3.000,14.000,-2281.880,-99203.000,0.000
10/17/2019,10/17/2019,aFRR,POS_00_04,0.000,3.860,4.770,66.000,453.610,9999.000,0.000,3.860,4.770,66.000,453.610,9999.000,0.000
10/17/2019,10/17/2019,aFRR,POS_04_08,0.000,9.580,13.100,69.900,474.810,9999.000,0.000,9.580,13.100,69.900,474.810,9999.000,0.000
10/17/2019,10/17/2019,aFRR,POS_08_12,0.000,20.590,32.780,72.000,421.100,9999.000,0.000,20.590,32.780,72.000,421.100,9999.000,0.000
10/17/2019,10/17/2019,aFRR,POS_12_16,0.000,9.450,12.300,60.000,454.630,9999.000,0.000,9.450,12.300,60.000,454.630,9999.000,0.000
10/17/2019,10/17/2019,aFRR,POS_16_20,0.000,38.880,45.870,72.000,356.220,9999.000,0.000,38.880,45.870,72.000,356.220,9999.000,0.000
10/17/2019,10/17/2019,aFRR,POS_20_24,0.000,12.340,15.130,65.000,401.020,9999.000,0.000,12.340,15.130,65.000,401.020,9999.000,0.000
10/17/2019,10/17/2019,aFRR,NEG_00_04,0.000,12.600,18.900,11.701,-697.120,-9999.000,0.000,12.600,18.900,11.701,-697.120,-9999.000,0.000
10/17/2019,10/17/2019,aFRR,NEG_04_08,0.000,5.420,8.400,15.200,-686.750,-9999.000,0.000,5.420,8.400,15.200,-686.750,-9999.000,0.000
10/17/2019,10/17/2019,aFRR,NEG_08_12,0.000,1.110,2.500,18.330,-686.830,-9999.000,0.000,1.110,2.500,18.330,-686.830,-9999.000,0.000
10/17/2019,10/17/2019,aFRR,NEG_12_16,0.000,3.030,5.630,20.830,-707.610,-9999.000,0.000,3.030,5.630,20.830,-707.610,-9999.000,0.000
10/17/2019,10/17/2019,aFRR,NEG_16_20,0.000,1.220,2.510,19.040,-680.030,-9999.000,0.000,1.220,2.510,19.040,-680.030,-9999.000,0.000
10/17/2019,10/17/2019,aFRR,NEG_20_24,0.000,0.890,2.000,19.380,-814.440,-9999.000,0.000,0.890,2.000,19.380,-814.440,-9999.000,0.000
10/18/2019,10/18/2019,aFRR,POS_00_04,0.000,3.170,4.190,35.000,826.630,9999.000,0.000,3.170,4.190,35.000,826.630,9999.000,0.000
10/18/2019,10/18/2019,aFRR,POS_04_08,0.000,9.870,16.100,35.000,358.980,9999.000,0.000,9.870,16.100,35.000,358.980,9999.000,0.000
10/18/2019,10/18/2019,aFRR,POS_08_12,0.000,21.180,28.000,60.000,389.430,9999.000,0.000,21.180,28.000,60.000,389.430,9999.000,0.000
10/18/2019,10/18/2019,aFRR,POS_12_16,0.000,9.280,11.200,60.000,515.980,9999.000,0.000,9.280,11.200,60.000,515.980,9999.000,0.000
10/18/2019,10/18/2019,aFRR,POS_16_20,0.000,36.320,41.080,60.000,597.080,9999.000,0.000,36.320,41.080,60.000,597.080,9999.000,0.000
10/18/2019,10/18/2019,aFRR,POS_20_24,0.000,11.700,13.780,35.000,350.160,9999.000,0.000,11.700,13.780,35.000,350.160,9999.000,0.000
10/18/2019,10/18/2019,aFRR,NEG_00_04,0.000,10.840,14.320,16.490,-735.330,-9999.000,0.000,10.840,14.320,16.490,-735.330,-9999.000,0.000
10/18/2019,10/18/2019,aFRR,NEG_04_08,0.000,4.360,6.200,15.000,-704.160,-9999.000,0.000,4.360,6.200,15.000,-704.160,-9999.000,0.000
10/18/2019,10/18/2019,aFRR,NEG_08_12,0.000,0.900,1.770,16.000,-731.770,-9999.000,0.000,0.900,1.770,16.000,-731.770,-9999.000,0.000
10/18/2019,10/18/2019,aFRR,NEG_12_16,0.000,2.390,4.100,16.000,-768.300,-9999.000,0.000,2.390,4.100,16.000,-768.300,-9999.000,0.000
10/18/2019,10/18/2019,aFRR,NEG_16_20,0.000,0.900,2.000,16.000,-733.220,-9999.000,0.000,0.900,2.000,16.000,-733.220,-9999.000,0.000
10/18/2019,10/18/2019,aFRR,NEG_20_24,0.000,0.570,1.280,16.000,-789.440,-9999.000,0.000,0.570,1.280,16.000,-789.440,-9999.000,0.000
10/19/2019,10/19/2019,aFRR,POS_00_04,0.000,0.780,2.120,35.000,947.800,9995.000,0.000,0.780,2.120,35.000,947.800,9995.000,0.000
10/19/2019,10/19/2019,aFRR,POS_04_08,0.000,7.530,9.920,35.000,826.780,9999.000,0.000,7.530,9.920,35.000,826.780,9999.000,0.000
10/19/2019,10/19/2019,aFRR,POS_08_12,0.000,16.810,23.280,60.430,924.410,9999.000,0.000,16.810,23.280,60.430,924.410,9999.000,0.000
10/19/2019,10/19/2019,aFRR,POS_12_16,0.000,7.040,9.030,59.000,734.540,9999.000,0.000,7.040,9.030,59.000,734.540,9999.000,0.000
10/19/2019,10/19/2019,aFRR,POS_16_20,0.000,27.600,32.000,62.300,1356.630,9999.000,0.000,27.600,32.000,62.300,1356.630,9999.000,0.000
10/19/2019,10/19/2019,aFRR,POS_20_24,0.000,9.300,11.330,60.830,749.340,9999.000,0.000,9.300,11.330,60.830,749.340,9999.000,0.000
10/19/2019,10/19/2019,aFRR,NEG_00_04,0.000,9.450,13.520,12.441,-662.650,-9999.531,0.000,9.450,13.520,12.441,-662.650,-9999.531,0.000
10/19/2019,10/19/2019,aFRR,NEG_04_08,0.000,3.490,5.720,12.942,-735.490,-9999.531,0.000,3.490,5.720,12.942,-735.490,-9999.531,0.000
10/19/2019,10/19/2019,aFRR,NEG_08_12,0.000,0.270,1.100,15.000,-760.540,-9999.531,0.000,0.270,1.100,15.000,-760.540,-9999.531,0.000
10/19/2019,10/19/2019,aFRR,NEG_12_16,0.000,1.280,3.040,15.000,-655.980,-8999.000,0.000,1.280,3.040,15.000,-655.980,-8999.000,0.000
10/19/2019,10/19/2019,aFRR,NEG_16_20,0.000,0.110,0.860,16.000,-680.030,-9999.000,0.000,0.110,0.860,16.000,-680.030,-9999.000,0.000
10/19/2019,10/19/2019,aFRR,NEG_20_24,0.000,0.080,0.460,16.000,-850.420,-9999.000,0.000,0.080,0.460,16.000,-850.420,-9999.000,0.000
10/20/2019,10/20/2019,aFRR,POS_00_04,0.000,0.210,1.120,58.650,876.360,9999.000,0.000,0.210,1.120,58.650,876.360,9999.000,0.000
10/20/2019,10/20/2019,aFRR,POS_04_08,0.000,6.160,7.920,35.000,926.830,9999.000,0.000,6.160,7.920,35.000,926.830,9999.000,0.000
10/20/2019,10/20/2019,aFRR,POS_08_12,0.000,14.500,18.410,58.650,965.660,9999.000,0.000,14.500,18.410,58.650,965.660,9999.000,0.000
10/20/2019,10/20/2019,aFRR,POS_12_16,0.000,5.190,7.640,58.650,658.330,9999.000,0.000,5.190,7.640,58.650,658.330,9999.000,0.000
10/20/2019,10/20/2019,aFRR,POS_16_20,0.000,23.450,27.270,62.300,721.140,9999.000,0.000,23.450,27.270,62.300,721.140,9999.000,0.000
10/20/2019,10/20/2019,aFRR,POS_20_24,0.000,7.690,10.160,61.800,665.870,9999.000,0.000,7.690,10.160,61.800,665.870,9999.000,0.000
10/20/2019,10/20/2019,aFRR,NEG_00_04,0.000,8.590,12.090,13.580,-684.660,-9999.000,0.000,8.590,12.090,13.580,-684.660,-9999.000,0.000
10/20/2019,10/20/2019,aFRR,NEG_04_08,0.000,2.740,4.640,12.100,-619.220,-9999.000,0.000,2.740,4.640,12.100,-619.220,-9999.000,0.000
10/20/2019,10/20/2019,aFRR,NEG_08_12,0.000,0.040,0.500,15.000,-738.670,-9999.000,0.000,0.040,0.500,15.000,-738.670,-9999.000,0.000
10/20/2019,10/20/2019,aFRR,NEG_12_16,0.000,0.450,1.930,15.000,-770.150,-9999.000,0.000,0.450,1.930,15.000,-770.150,-9999.000,0.000
10/20/2019,10/20/2019,aFRR,NEG_16_20,0.000,0.000,0.000,15.100,-572.430,-4999.000,0.000,0.000,0.000,15.100,-572.430,-4999.000,0.000
10/20/2019,10/20/2019,aFRR,NEG_20_24,0.000,0.000,0.000,15.100,-309.990,-3999.000,0.000,0.000,0.000,15.100,-309.990,-3999.000,0.000
10/21/2019,10/21/2019,aFRR,POS_00_04,0.000,1.460,3.960,62.000,476.020,9999.000,0.000,1.460,3.960,62.000,476.020,9999.000,0.000
10/21/2019,10/21/2019,aFRR,POS_04_08,0.000,7.290,11.860,67.750,561.940,9999.000,0.000,7.290,11.860,67.750,561.940,9999.000,0.000
10/21/2019,10/21/2019,aFRR,POS_08_12,0.000,16.770,27.420,65.000,729.220,9999.000,0.000,16.770,27.420,65.000,729.220,9999.000,0.000
10/21/2019,10/21/2019,aFRR,POS_12_16,0.000,6.760,9.740,59.000,539.500,9995.000,0.000,6.760,9.740,59.000,539.500,9995.000,0.000
10/21/2019,10/21/2019,aFRR,POS_16_20,0.000,30.490,38.220,65.000,572.430,9999.000,0.000,30.490,38.220,65.000,572.430,9999.000,0.000
10/21/2019,10/21/2019,aFRR,POS_20_24,0.000,10.030,14.110,65.000,559.170,9999.000,0.000,10.030,14.110,65.000,559.170,9999.000,0.000
10/21/2019,10/21/2019,aFRR,NEG_00_04,0.000,9.780,18.280,15.000,-674.580,-9999.000,0.000,9.780,18.280,15.000,-674.580,-9999.000,0.000
10/21/2019,10/21/2019,aFRR,NEG_04_08,0.000,4.910,19.730,21.050,-681.270,-9999.000,0.000,4.910,19.730,21.050,-681.270,-9999.000,0.000
10/21/2019,10/21/2019,aFRR,NEG_08_12,0.000,0.090,0.900,22.750,-626.370,-8999.000,0.000,0.090,0.900,22.750,-626.370,-8999.000,0.000
10/21/2019,10/21/2019,aFRR,NEG_12_16,0.000,0.480,2.000,20.130,-638.010,-8999.000,0.000,0.480,2.000,20.130,-638.010,-8999.000,0.000
10/21/2019,10/21/2019,aFRR,NEG_16_20,0.000,0.040,0.700,23.270,-639.240,-8999.000,0.000,0.040,0.700,23.270,-639.240,-8999.000,0.000
10/21/2019,10/21/2019,aFRR,NEG_20_24,0.000,0.040,0.480,23.130,-722.990,-8999.000,0.000,0.040,0.480,23.130,-722.990,-8999.000,0.000
10/22/2019,10/22/2019,aFRR,POS_00_04,0.000,1.050,4.290,62.250,2378.680,9995.000,0.000,1.050,4.290,62.250,2378.680,9995.000,0.000
10/22/2019,10/22/2019,aFRR,POS_04_08,0.000,14.690,31.440,67.750,592.420,9999.000,0.000,14.690,31.440,67.750,592.420,9999.000,0.000
10/22/2019,10/22/2019,aFRR,POS_08_12,0.000,24.250,38.900,65.000,388.930,9995.000,0.000,24.250,38.900,65.000,388.930,9995.000,0.000
10/22/2019,10/22/2019,aFRR,POS_12_16,0.000,7.890,10.210,59.000,363.740,9999.000,0.000,7.890,10.210,59.000,363.740,9999.000,0.000
10/22/2019,10/22/2019,aFRR,POS_16_20,0.000,37.580,65.450,65.000,573.800,9999.000,0.000,37.580,65.450,65.000,573.800,9999.000,0.000
10/22/2019,10/22/2019,aFRR,POS_20_24,0.000,14.800,24.400,65.000,627.860,9999.000,0.000,14.800,24.400,65.000,627.860,9999.000,0.000
10/22/2019,10/22/2019,aFRR,NEG_00_04,0.000,9.140,14.310,15.650,-711.940,-9999.531,0.000,9.140,14.310,15.650,-711.940,-9999.531,0.000
10/22/2019,10/22/2019,aFRR,NEG_04_08,0.000,5.570,9.880,21.430,-671.060,-9999.531,0.000,5.570,9.880,21.430,-671.060,-9999.531,0.000
10/22/2019,10/22/2019,aFRR,NEG_08_12,0.000,0.000,0.100,21.430,-651.680,-9999.000,0.000,0.000,0.100,21.430,-651.680,-9999.000,0.000
10/22/2019,10/22/2019,aFRR,NEG_12_16,0.000,0.240,1.330,17.980,-712.700,-9999.000,0.000,0.240,1.330,17.980,-712.700,-9999.000,0.000
10/22/2019,10/22/2019,aFRR,NEG_16_20,0.000,0.000,0.000,21.430,-69.320,-450.000,0.000,0.000,0.000,21.430,-69.320,-450.000,0.000
10/22/2019,10/22/2019,aFRR,NEG_20_24,0.000,0.000,0.000,21.430,-200.320,-2755.531,0.000,0.000,0.000,21.430,-200.320,-2755.531,0.000
10/23/2019,10/23/2019,aFRR,POS_00_04,0.000,2.720,12.810,62.250,1773.250,9999.000,0.000,2.720,12.810,62.250,1773.250,9999.000,0.000
10/23/2019,10/23/2019,aFRR,POS_04_08,0.000,40.420,198.000,35.000,1036.500,9999.000,0.000,40.420,198.000,35.000,1036.500,9999.000,0.000
10/23/2019,10/23/2019,aFRR,POS_08_12,0.000,38.220,101.320,65.000,543.430,9995.000,0.000,38.220,101.320,65.000,543.430,9995.000,0.000
10/23/2019,10/23/2019,aFRR,POS_12_16,0.000,23.650,73.670,59.000,579.280,9999.000,0.000,23.650,73.670,59.000,579.280,9999.000,0.000
10/23/2019,10/23/2019,aFRR,POS_16_20,0.000,44.250,99.400,65.000,738.000,9999.000,0.000,44.250,99.400,65.000,738.000,9999.000,0.000
10/23/2019,10/23/2019,aFRR,POS_20_24,0.000,29.240,174.950,55.000,521.570,9999.000,0.000,29.240,174.950,55.000,521.570,9999.000,0.000
10/23/2019,10/23/2019,aFRR,NEG_00_04,0.000,8.030,11.150,16.410,-670.290,-9999.000,0.000,8.030,11.150,16.410,-670.290,-9999.000,0.000
10/23/2019,10/23/2019,aFRR,NEG_04_08,0.000,4.850,8.090,16.220,-749.610,-9999.000,0.000,4.850,8.090,16.220,-749.610,-9999.000,0.000
10/23/2019,10/23/2019,aFRR,NEG_08_12,0.000,0.000,0.000,16.540,-65.190,-400.000,0.000,0.000,0.000,16.540,-65.190,-400.000,0.000
10/23/2019,10/23/2019,aFRR,NEG_12_16,0.000,0.090,0.500,16.540,-724.150,-9999.000,0.000,0.090,0.500,16.540,-724.150,-9999.000,0.000
10/23/2019,10/23/2019,aFRR,NEG_16_20,0.000,0.000,0.000,20.500,0.980,-107.714,0.000,0.000,0.000,20.500,0.980,-107.714,0.000
10/23/2019,10/23/2019,aFRR,NEG_20_24,0.000,0.000,0.000,16.540,-57.280,-250.000,0.000,0.000,0.000,16.540,-57.280,-250.000,0.000
10/24/2019,10/24/2019,aFRR,POS_00_04,0.000,8.080,27.590,55.000,952.370,9999.000,0.000,8.080,27.590,55.000,952.370,9999.000,0.000
10/24/2019,10/24/2019,aFRR,POS_04_08,6.000,53.000,85.000,35.000,999.020,9999.000,6.000,53.000,85.000,35.000,999.020,9999.000,0.000
10/24/2019,10/24/2019,aFRR,POS_08_12,0.000,24.920,35.000,65.000,2706.060,9948.000,0.000,24.920,35.000,65.000,2706.060,9948.000,0.000
10/24/2019,10/24/2019,aFRR,POS_12_16,4.880,10.840,26.330,59.000,1631.810,9948.000,4.880,10.840,26.330,59.000,1631.810,9948.000,0.000
10/24/2019,10/24/2019,aFRR,POS_16_20,17.780,38.410,41.490,64.290,2526.300,9948.000,17.780,38.410,41.490,64.290,2526.300,9948.000,0.000
10/24/2019,10/24/2019,aFRR,POS_20_24,5.000,40.370,83.330,55.000,880.770,9999.000,5.000,40.370,83.330,55.000,880.770,9999.000,0.000
10/24/2019,10/24/2019,aFRR,NEG_00_04,0.000,6.040,9.040,16.280,-767.460,-9995.531,0.000,6.040,9.040,16.280,-767.460,-9995.531,0.000
10/24/2019,10/24/2019,aFRR,NEG_04_08,0.000,4.190,6.800,17.010,-753.570,-9995.000,0.000,4.190,6.800,17.010,-753.570,-9995.000,0.000
10/24/2019,10/24/2019,aFRR,NEG_08_12,0.000,0.000,0.000,19.350,-10.280,-138.200,0.000,0.000,0.000,19.350,-10.280,-138.200,0.000
10/24/2019,10/24/2019,aFRR,NEG_12_16,0.000,0.000,0.000,17.500,-103.140,-250.000,0.000,0.000,0.000,17.500,-103.140,-250.000,0.000
10/24/2019,10/24/2019,aFRR,NEG_16_20,0.000,0.000,0.000,20.350,-52.230,-159.820,0.000,0.000,0.000,20.350,-52.230,-159.820,0.000
10/24/2019,10/24/2019,aFRR,NEG_20_24,0.000,0.000,0.160,17.660,-842.050,-9995.000,0.000,0.000,0.160,17.660,-842.050,-9995.000,0.000
10/25/2019,10/25/2019,aFRR,POS_00_04,0.000,5.220,14.140,55.000,761.430,9999.000,0.000,5.220,14.140,55.000,761.430,9999.000,0.000
10/25/2019,10/25/2019,aFRR,POS_04_08,0.000,29.990,42.830,35.000,738.480,9999.000,0.000,29.990,42.830,35.000,738.480,9999.000,0.000
10/25/2019,10/25/2019,aFRR,POS_08_12,0.000,13.070,16.840,65.000,1060.020,9948.000,0.000,13.070,16.840,65.000,1060.020,9948.000,0.000
10/25/2019,10/25/2019,aFRR,POS_12_16,0.000,7.030,12.170,56.140,979.320,9995.000,0.000,7.030,12.170,56.140,979.320,9995.000,0.000
10/25/2019,10/25/2019,aFRR,POS_16_20,0.000,22.050,29.150,65.000,1527.520,9999.000,0.000,22.050,29.150,65.000,1527.520,9999.000,0.000
10/25/2019,10/25/2019,aFRR,POS_20_24,0.000,22.110,28.540,43.490,592.380,9995.000,0.000,22.110,28.540,43.490,592.380,9995.000,0.000
10/25/2019,10/25/2019,aFRR,NEG_00_04,0.000,6.070,22.410,16.000,-647.700,-9979.000,0.000,6.070,22.410,16.000,-647.700,-9979.000,0.000
10/25/2019,10/25/2019,aFRR,NEG_04_08,0.000,4.410,11.070,17.000,-669.960,-9878.000,0.000,4.410,11.070,17.000,-669.960,-9878.000,0.000
10/25/2019,10/25/2019,aFRR,NEG_08_12,0.000,0.000,0.000,18.860,-4.210,-75.000,0.000,0.000,0.000,18.860,-4.210,-75.000,0.000
10/25/2019,10/25/2019,aFRR,NEG_12_16,0.000,0.000,0.000,16.000,-82.910,-1499.000,0.000,0.000,0.000,16.000,-82.910,-1499.000,0.000
10/25/2019,10/25/2019,aFRR,NEG_16_20,0.000,0.000,0.000,19.140,-28.500,-153.700,0.000,0.000,0.000,19.140,-28.500,-153.700,0.000
10/25/2019,10/25/2019,aFRR,NEG_20_24,0.000,0.180,2.320,16.000,-788.650,-9878.000,0.000,0.180,2.320,16.000,-788.650,-9878.000,0.000
10/26/2019,10/26/2019,aFRR,POS_00_04,0.000,4.130,8.460,55.000,460.980,9849.000,0.000,4.130,8.460,55.000,460.980,9849.000,0.000
10/26/2019,10/26/2019,aFRR,POS_04_08,0.000,19.190,26.600,35.000,399.010,9849.000,0.000,19.190,26.600,35.000,399.010,9849.000,0.000
10/26/2019,10/26/2019,aFRR,POS_08_12,0.000,10.150,15.550,62.230,586.760,9948.000,0.000,10.150,15.550,62.230,586.760,9948.000,0.000
10/26/2019,10/26/2019,aFRR,POS_12_16,0.000,5.650,9.260,55.000,651.900,9948.000,0.000,5.650,9.260,55.000,651.900,9948.000,0.000
10/26/2019,10/26/2019,aFRR,POS_16_20,0.000,16.560,23.900,62.460,817.070,9948.000,0.000,16.560,23.900,62.460,817.070,9948.000,0.000
10/26/2019,10/26/2019,aFRR,POS_20_24,0.000,16.000,21.400,62.230,2659.120,9948.000,0.000,16.000,21.400,62.230,2659.120,9948.000,0.000
10/26/2019,10/26/2019,aFRR,NEG_00_04,0.000,26.060,50.940,14.400,-867.760,-9999.100,0.000,26.060,50.940,14.400,-867.760,-9999.100,0.000
10/26/2019,10/26/2019,aFRR,NEG_04_08,0.000,20.670,46.080,16.000,-859.120,-9999.100,0.000,20.670,46.080,16.000,-859.120,-9999.100,0.000
10/26/2019,10/26/2019,aFRR,NEG_08_12,0.000,5.340,14.400,16.000,-783.900,-9998.000,0.000,5.340,14.400,16.000,-783.900,-9998.000,0.000
10/26/2019,10/26/2019,aFRR,NEG_12_16,0.000,20.970,49.720,14.400,-819.540,-9999.100,0.000,20.970,49.720,14.400,-819.540,-9999.100,0.000
10/26/2019,10/26/2019,aFRR,NEG_16_20,0.000,4.590,12.040,16.405,-782.590,-9998.000,0.000,4.590,12.040,16.405,-782.590,-9998.000,0.000
10/26/2019,10/26/2019,aFRR,NEG_20_24,0.000,4.630,11.400,15.066,-831.210,-9998.000,0.000,4.630,11.400,15.066,-831.210,-9998.000,0.000
10/27/2019,10/27/2019,aFRR,POS_00_04,0.000,2.950,6.590,55.000,523.880,9842.531,0.000,2.950,6.590,55.000,523.880,9842.531,0.000
10/27/2019,10/27/2019,aFRR,POS_04_08,0.000,16.350,21.520,35.000,670.890,9849.000,0.000,16.350,21.520,35.000,670.890,9849.000,0.000
10/27/2019,10/27/2019,aFRR,POS_08_12,0.000,9.320,13.160,63.340,497.000,9849.000,0.000,9.320,13.160,63.340,497.000,9849.000,0.000
10/27/2019,10/27/2019,aFRR,POS_12_16,0.000,4.540,7.170,55.000,637.560,9849.000,0.000,4.540,7.170,55.000,637.560,9849.000,0.000
10/27/2019,10/27/2019,aFRR,POS_16_20,0.000,13.660,18.900,63.340,591.090,9849.000,0.000,13.660,18.900,63.340,591.090,9849.000,0.000
10/27/2019,10/27/2019,aFRR,POS_20_24,0.000,13.070,18.480,62.400,1034.360,9849.000,0.000,13.070,18.480,62.400,1034.360,9849.000,0.000
10/27/2019,10/27/2019,aFRR,NEG_00_04,0.000,64.090,143.460,10.000,-926.350,-9999.100,0.000,64.090,143.460,10.000,-926.350,-9999.100,0.000
10/27/2019,10/27/2019,aFRR,NEG_04_08,0.000,40.610,78.990,10.000,-890.510,-9999.100,0.000,40.610,78.990,10.000,-890.510,-9999.100,0.000
10/27/2019,10/27/2019,aFRR,NEG_08_12,0.000,13.010,28.890,11.000,-826.540,-9999.100,0.000,13.010,28.890,11.000,-826.540,-9999.100,0.000
10/27/2019,10/27/2019,aFRR,NEG_12_16,0.000,21.090,34.380,10.000,-797.110,-9998.000,0.000,21.090,34.380,10.000,-797.110,-9998.000,0.000
10/27/2019,10/27/2019,aFRR,NEG_16_20,0.000,6.860,19.440,16.000,-848.140,-9999.100,0.000,6.860,19.440,16.000,-848.140,-9999.100,0.000
10/27/2019,10/27/2019,aFRR,NEG_20_24,0.000,7.690,15.220,16.000,-392.200,-9998.000,0.000,7.690,15.220,16.000,-392.200,-9998.000,0.000
10/28/2019,10/28/2019,aFRR,POS_00_04,0.000,1.540,4.160,59.000,3883.790,9849.000,0.000,1.540,4.160,59.000,3883.790,9849.000,0.000
10/28/2019,10/28/2019,aFRR,POS_04_08,0.000,17.020,24.700,59.100,284.990,9999.000,0.000,17.020,24.700,59.100,284.990,9999.000,0.000
10/28/2019,10/28/2019,aFRR,POS_08_12,0.000,15.470,25.170,65.000,447.250,9999.000,0.000,15.470,25.170,65.000,447.250,9999.000,0.000
10/28/2019,10/28/2019,aFRR,POS_12_16,0.000,7.630,11.800,59.000,429.320,9999.000,0.000,7.630,11.800,59.000,429.320,9999.000,0.000
10/28/2019,10/28/2019,aFRR,POS_16_20,0.000,27.650,45.730,65.000,505.360,9999.000,0.000,27.650,45.730,65.000,505.360,9999.000,0.000
10/28/2019,10/28/2019,aFRR,POS_20_24,0.000,15.640,22.110,63.000,441.980,9849.000,0.000,15.640,22.110,63.000,441.980,9849.000,0.000
10/28/2019,10/28/2019,aFRR,NEG_00_04,0.000,22.980,35.840,14.900,-648.030,-9878.000,0.000,22.980,35.840,14.900,-648.030,-9878.000,0.000
10/28/2019,10/28/2019,aFRR,NEG_04_08,0.000,15.730,24.070,15.000,-801.430,-9878.000,0.000,15.730,24.070,15.000,-801.430,-9878.000,0.000
10/28/2019,10/28/2019,aFRR,NEG_08_12,0.000,4.100,10.000,19.100,-794.100,-9999.100,0.000,4.100,10.000,19.100,-794.100,-9999.100,0.000
10/28/2019,10/28/2019,aFRR,NEG_12_16,0.000,4.650,12.890,18.300,-632.280,-9878.000,0.000,4.650,12.890,18.300,-632.280,-9878.000,0.000
10/28/2019,10/28/2019,aFRR,NEG_16_20,0.000,3.030,7.000,22.600,-834.480,-9999.100,0.000,3.030,7.000,22.600,-834.480,-9999.100,0.000
10/28/2019,10/28/2019,aFRR,NEG_20_24,0.000,3.160,6.400,18.100,-836.040,-9878.000,0.000,3.160,6.400,18.100,-836.040,-9878.000,0.000
10/29/2019,10/29/2019,aFRR,POS_00_04,0.000,9.430,25.000,58.900,3168.890,9948.000,0.000,9.430,25.000,58.900,3168.890,9948.000,0.000
10/29/2019,10/29/2019,aFRR,POS_04_08,0.000,26.190,39.750,65.750,1568.130,9948.000,0.000,26.190,39.750,65.750,1568.130,9948.000,0.000
10/29/2019,10/29/2019,aFRR,POS_08_12,0.000,20.210,29.180,65.000,1277.120,6500.000,0.000,20.210,29.180,65.000,1277.120,6500.000,0.000
10/29/2019,10/29/2019,aFRR,POS_12_16,0.000,8.860,16.620,59.000,1629.090,9948.000,0.000,8.860,16.620,59.000,1629.090,9948.000,0.000
10/29/2019,10/29/2019,aFRR,POS_16_20,0.000,38.290,52.080,65.000,276.020,6500.000,0.000,38.290,52.080,65.000,276.020,6500.000,0.000
10/29/2019,10/29/2019,aFRR,POS_20_24,0.000,20.230,35.310,60.740,373.310,9948.000,0.000,20.230,35.310,60.740,373.310,9948.000,0.000
10/29/2019,10/29/2019,aFRR,NEG_00_04,0.000,11.270,18.620,16.830,-760.080,-9998.000,0.000,11.270,18.620,16.830,-760.080,-9998.000,0.000
10/29/2019,10/29/2019,aFRR,NEG_04_08,0.000,7.100,12.460,18.460,-756.720,-9998.000,0.000,7.100,12.460,18.460,-756.720,-9998.000,0.000
